item_id,播放量,点赞量,发布城市,背景音乐ID,发布日期,观看人数,点赞播放比
1586661,5217002,0,44.0,4381.0,2019-10-22,1,0.0
1586682,395564,0,165.0,1625.0,2019-10-06,2,0.0
1586692,379258,0,85.0,25.0,2019-10-22,4,0.0
1586700,2710099,0,94.0,12494.0,2019-10-17,1,0.0
1586710,4948588,0,9.0,989.0,2019-10-08,1,0.0
1586718,5320456,0,178.0,41.0,2019-10-15,1,0.0
1586725,3706790,0,17.0,60.0,2019-10-05,1,0.0
1586732,3881655,0,162.0,5381.0,2019-10-21,1,0.0
1586754,2928184,0,69.0,1313.0,2019-10-10,2,0.0
1586769,68125,0,41.0,2363.0,2019-09-28,4,0.0
1586772,2606863,0,301.0,71348.0,2019-10-21,1,0.0
1586782,4779260,0,134.0,3128.0,2019-09-29,1,0.0
1586803,2373900,0,20.0,315.0,2019-10-14,1,0.0
1586806,2820366,0,39.0,423.0,2019-10-22,1,0.0
1586822,4249997,0,15.0,25.0,2019-10-22,1,0.0
1586829,4150046,0,86.0,4508.0,2019-10-16,2,0.0
1586830,5539202,0,44.0,1384.0,2019-09-22,1,0.0
1586833,520248,0,208.0,238.0,2019-09-30,2,0.0
1586864,3711127,0,10.0,34153.0,2019-10-22,1,0.0
1586884,775784,0,78.0,315.0,2019-10-05,12,0.0
1586890,237060,0,25.0,1428.0,2019-10-15,2,0.0
1586895,1759507,0,133.0,1547.0,2019-10-20,3,0.0
1586906,3492638,0,4.0,25.0,2019-10-21,1,0.0
1586919,2473740,0,145.0,228.0,2019-10-22,1,0.0
1586920,3299893,0,297.0,74.0,2019-10-12,1,0.0
1586935,3800987,0,46.0,63.0,2019-10-22,1,0.0
1586949,890972,0,24.0,4613.0,2019-10-22,4,0.0
1586974,2580404,0,186.0,26754.0,2019-10-03,1,0.0
1586975,1151188,0,239.0,24.0,2019-10-22,1,0.0
1586979,3053832,0,88.0,3867.0,2019-10-21,1,0.0
1586993,3884803,0,121.0,25.0,2019-10-22,1,0.0
1587002,4595803,0,265.0,14049.0,2019-10-13,1,0.0
1587006,44022,0,169.0,31650.0,2019-10-21,1,0.0
1587022,4137923,0,4.0,110.0,2019-10-22,1,0.0
1587036,4575014,0,200.0,63.0,2019-10-22,1,0.0
1587050,4243794,0,14.0,595.0,2019-10-21,1,0.0
1587054,2673986,0,141.0,135.0,2019-10-21,1,0.0
1587058,302819,0,120.0,51980.0,2019-10-21,1,0.0
1587084,1257386,0,52.0,7447.0,2019-10-18,4,0.0
1587093,879478,0,14.0,4984.0,2019-09-28,1,0.0
1587094,3040244,0,3.0,13612.0,2019-10-14,1,0.0
1587097,2647961,0,82.0,2492.0,2019-10-01,1,0.0
1587102,4662066,0,286.0,3289.0,2019-10-21,1,0.0
1587105,1061522,0,35.0,2326.0,2019-10-21,1,0.0
1587113,4588002,0,20.0,28229.0,2019-09-22,1,0.0
1587119,1133381,0,237.0,3039.0,2019-09-28,1,0.0
1587120,4569730,0,10.0,303.0,2019-10-04,2,0.0
1587121,5496669,0,1.0,9098.0,2019-09-28,1,0.0
1587122,5541286,0,208.0,431.0,2019-10-18,1,0.0
1587152,1711533,0,209.0,1282.0,2019-10-21,2,0.0
1587158,977495,0,35.0,987.0,2019-10-18,4,0.0
1587168,3730238,0,119.0,1024.0,2019-10-12,1,0.0
1587193,1144218,0,169.0,57.0,2019-10-05,1,0.0
1587199,220872,0,33.0,22838.0,2019-09-21,1,0.0
1587206,2214765,0,78.0,639.0,2019-09-26,1,0.0
1587227,5726417,0,113.0,199.0,2019-09-28,1,0.0
1587229,4079252,0,290.0,33.0,2019-10-19,1,0.0
1587235,3896803,0,38.0,298.0,2019-10-04,1,0.0
1587240,4871400,0,137.0,110.0,2019-10-21,1,0.0
1587244,1116430,0,252.0,4056.0,2019-09-27,1,0.0
1587257,3734921,0,66.0,7613.0,2019-10-14,1,0.0
1587267,1237034,0,14.0,1711.0,2019-10-16,3,0.0
1587296,2435055,0,42.0,835.0,2019-10-20,2,0.0
1587297,4145062,0,54.0,34560.0,2019-10-03,1,0.0
1587300,1353347,0,4.0,4087.0,2019-10-22,1,0.0
1587311,3840110,0,20.0,86.0,2019-10-08,2,0.0
1587337,2486888,0,197.0,468.0,2019-10-14,1,0.0
1587338,734945,0,105.0,162.0,2019-10-08,1,0.0
1587345,5562295,0,55.0,16502.0,2019-09-27,1,0.0
1587390,1153999,0,35.0,154.0,2019-10-21,1,0.0
1587401,4443911,0,80.0,9166.0,2019-10-21,1,0.0
1587407,2098203,0,35.0,322.0,2019-10-21,1,0.0
1587435,2492471,0,122.0,47360.0,2019-10-13,1,0.0
1587441,4857812,0,193.0,835.0,2019-10-22,1,0.0
1587445,180799,0,33.0,404.0,2019-10-21,1,0.0
1587471,4281486,0,13.0,238.0,2019-10-21,1,0.0
1587475,3647231,0,10.0,708.0,2019-10-12,1,0.0
1587487,1225676,0,234.0,504.0,2019-10-17,1,0.0
1587488,415653,0,68.0,465.0,2019-10-14,1,0.0
1587503,2906201,0,21.0,68.0,2019-10-20,1,0.0
1587511,3224632,0,33.0,2205.0,2019-10-22,1,0.0
1587514,419517,0,9.0,3813.0,2019-10-21,1,0.0
1587523,3651605,0,6.0,298.0,2019-09-23,1,0.0
1587533,4003483,0,170.0,238.0,2019-10-22,1,0.0
1587549,1355441,0,122.0,373.0,2019-09-24,1,0.0
1587559,3596426,0,7.0,222.0,2019-10-11,1,0.0
1587584,2985010,0,122.0,2823.0,2019-10-21,1,0.0
1587601,4227641,0,196.0,9937.0,2019-10-22,1,0.0
1587605,3068026,0,105.0,280.0,2019-10-21,1,0.0
1587633,5445825,0,108.0,50825.0,2019-10-22,1,0.0
1587647,648657,0,33.0,1457.0,2019-10-03,1,0.0
1587648,2368424,0,33.0,5570.0,2019-10-21,1,0.0
1587655,253379,0,39.0,57.0,2019-09-24,1,0.0
1587672,180373,0,85.0,486.0,2019-10-21,1,0.0
1587697,56900,1,128.0,5091.0,2019-10-12,3,1.757469244288225e-05
1587699,4066804,0,311.0,307.0,2019-10-21,1,0.0
1587710,3557302,0,20.0,241.0,2019-09-29,2,0.0
1587711,2737038,0,18.0,2601.0,2019-10-21,1,0.0
1587712,4540349,0,55.0,4623.0,2019-10-11,1,0.0
1587718,5654011,0,86.0,57.0,2019-10-03,1,0.0
1587729,4425344,0,128.0,7.0,2019-10-18,1,0.0
1587732,5687357,0,155.0,3079.0,2019-10-21,1,0.0
1587736,3474159,0,135.0,24960.0,2019-10-06,1,0.0
1587737,2869570,0,84.0,272.0,2019-10-15,1,0.0
1587745,295893,0,4.0,30.0,2019-10-07,4,0.0
1587758,188613,0,54.0,92.0,2019-10-09,1,0.0
1587763,4997584,0,74.0,254.0,2019-10-21,1,0.0
1587770,2506764,0,7.0,114.0,2019-10-22,1,0.0
1587777,5558863,0,30.0,1958.0,2019-10-14,1,0.0
1587779,3364961,0,140.0,4463.0,2019-10-18,1,0.0
1587794,824296,0,131.0,27976.0,2019-10-21,1,0.0
1587796,845274,0,29.0,2983.0,2019-10-22,1,0.0
1587809,3068325,0,20.0,1358.0,2019-10-21,1,0.0
1587865,92517,0,30.0,74.0,2019-09-29,2,0.0
1587904,1338836,0,141.0,13747.0,2019-10-16,1,0.0
1587906,450297,0,148.0,307.0,2019-09-26,1,0.0
1587908,3271850,0,31.0,802.0,2019-10-12,1,0.0
1587909,4402498,0,32.0,2196.0,2019-10-19,1,0.0
1587917,1538129,0,125.0,618.0,2019-10-21,1,0.0
1587928,2194043,0,186.0,12795.0,2019-10-22,1,0.0
1587929,5285389,0,102.0,404.0,2019-10-15,1,0.0
1587935,2823349,0,8.0,4347.0,2019-10-18,1,0.0
1587965,3522474,0,42.0,27468.0,2019-09-29,1,0.0
1587967,3031605,0,32.0,25943.0,2019-09-21,1,0.0
1587969,1642110,0,15.0,108.0,2019-10-21,1,0.0
1587976,2344116,0,299.0,1870.0,2019-10-09,2,0.0
1588016,899275,0,84.0,880.0,2019-09-29,6,0.0
1588017,2231503,0,84.0,33.0,2019-09-28,1,0.0
1588020,3947390,0,140.0,16562.0,2019-10-20,1,0.0
1588024,3378818,0,22.0,97.0,2019-09-28,1,0.0
1588047,1368484,0,26.0,468.0,2019-10-22,1,0.0
1588065,556078,0,73.0,312.0,2019-10-22,1,0.0
1588068,5747818,0,169.0,11936.0,2019-09-26,1,0.0
1588083,3649554,0,200.0,12180.0,2019-10-22,1,0.0
1588094,2129306,0,91.0,2303.0,2019-10-22,1,0.0
1588095,5071874,0,38.0,33.0,2019-10-07,1,0.0
1588104,1694578,0,51.0,1672.0,2019-09-24,3,0.0
1588113,1690990,0,33.0,178.0,2019-10-03,1,0.0
1588129,82855,0,285.0,835.0,2019-09-28,4,0.0
1588154,5079913,0,15.0,37725.0,2019-10-06,1,0.0
1588156,3261497,0,22.0,115.0,2019-10-21,1,0.0
1588161,814893,0,192.0,1721.0,2019-10-22,1,0.0
1588163,4919447,0,9.0,2297.0,2019-10-09,2,0.0
1588164,5737162,0,308.0,68.0,2019-10-22,1,0.0
1588171,5781316,0,253.0,217.0,2019-10-04,1,0.0
1588181,2711206,0,166.0,298.0,2019-10-22,1,0.0
1588217,3177499,0,238.0,423.0,2019-10-22,1,0.0
1588222,5101090,0,84.0,1199.0,2019-10-18,1,0.0
1588230,5394122,0,144.0,703.0,2019-10-22,1,0.0
1588234,2733124,0,233.0,57.0,2019-10-21,1,0.0
1588239,685860,0,39.0,168.0,2019-10-09,1,0.0
1588248,23521,0,31.0,3604.0,2019-10-21,1,0.0
1588253,2826098,0,85.0,4911.0,2019-10-21,1,0.0
1588256,706845,0,49.0,468.0,2019-10-09,2,0.0
1588269,1012351,0,45.0,4493.0,2019-10-21,1,0.0
1588270,2097224,0,137.0,3243.0,2019-09-25,1,0.0
1588275,3768914,0,79.0,4696.0,2019-10-16,1,0.0
1588282,5491934,0,78.0,3493.0,2019-10-21,1,0.0
1588295,1765136,0,10.0,1471.0,2019-10-19,4,0.0
1588305,3142024,0,3.0,2770.0,2019-10-10,1,0.0
1588315,760903,0,41.0,25.0,2019-10-21,1,0.0
1588317,4661287,0,44.0,13093.0,2019-10-14,1,0.0
1588321,4149013,0,4.0,63.0,2019-10-15,1,0.0
1588336,3482490,0,29.0,142.0,2019-10-13,1,0.0
1588338,3612561,0,169.0,25.0,2019-10-22,1,0.0
1588339,4205271,0,9.0,11067.0,2019-10-14,1,0.0
1588358,4310397,0,65.0,1548.0,2019-10-06,1,0.0
1588359,5198451,0,42.0,33.0,2019-10-22,1,0.0
1588375,4080388,0,70.0,16410.0,2019-10-09,1,0.0
1588379,2124335,0,64.0,2637.0,2019-10-05,1,0.0
1588381,4297311,0,35.0,1607.0,2019-10-22,1,0.0
1588394,3716495,0,17.0,536.0,2019-10-22,1,0.0
1588411,3718063,0,20.0,839.0,2019-10-08,1,0.0
1588413,615463,0,39.0,11847.0,2019-10-22,1,0.0
1588436,2280030,0,123.0,1769.0,2019-10-20,1,0.0
1588447,1752477,0,259.0,228.0,2019-10-21,2,0.0
1588456,5425243,0,32.0,1991.0,2019-10-21,1,0.0
1588459,301702,0,32.0,239.0,2019-10-18,4,0.0
1588464,5707185,0,133.0,307.0,2019-10-19,1,0.0
1588487,1040345,0,22.0,115.0,2019-10-06,2,0.0
1588503,2279403,0,108.0,35.0,2019-10-19,1,0.0
1588505,3323974,0,63.0,63.0,2019-10-22,1,0.0
1588517,3808307,0,211.0,222.0,2019-10-14,1,0.0
1588551,1803039,0,20.0,3510.0,2019-10-01,1,0.0
1588592,1700122,0,22.0,708.0,2019-10-02,1,0.0
1588612,2636650,0,8.0,8533.0,2019-09-28,1,0.0
1588615,691269,0,29.0,71366.0,2019-10-22,1,0.0
1588623,5708446,0,78.0,2029.0,2019-10-03,1,0.0
1588645,1253189,0,186.0,280.0,2019-10-20,1,0.0
1588666,1650909,0,28.0,7480.0,2019-10-20,1,0.0
1588668,2951544,0,125.0,3059.0,2019-10-16,1,0.0
1588669,5525881,0,151.0,51699.0,2019-10-21,1,0.0
1588686,3543987,0,73.0,312.0,2019-10-14,1,0.0
1588705,2262409,0,6.0,1412.0,2019-10-18,1,0.0
1588722,4523819,0,219.0,4564.0,2019-10-04,1,0.0
1588731,3699328,0,126.0,3787.0,2019-10-18,2,0.0
1588743,1541464,0,44.0,1353.0,2019-10-17,1,0.0
1588770,4971428,0,22.0,115.0,2019-10-15,2,0.0
1588773,4975559,0,54.0,7462.0,2019-10-21,1,0.0
1588778,1850231,0,34.0,845.0,2019-09-22,1,0.0
1588787,2324117,0,151.0,272.0,2019-10-06,1,0.0
1588798,1329049,0,174.0,82.0,2019-10-17,1,0.0
1588799,2637085,0,0.0,570.0,2019-10-21,1,0.0
1588803,1381168,0,36.0,43.0,2019-09-30,1,0.0
1588809,5167741,0,15.0,460.0,2019-10-04,1,0.0
1588810,6721,0,32.0,29633.0,2019-09-22,1,0.0
1588830,1064984,0,39.0,2967.0,2019-10-07,4,0.0
1588833,1221612,0,42.0,71369.0,2019-10-18,1,0.0
1588839,1111524,1,41.0,12.0,2019-10-12,1,8.996656842317395e-07
1588843,141331,0,69.0,1.0,2019-09-28,2,0.0
1588846,4200607,0,261.0,1508.0,2019-10-22,1,0.0
1588860,3096587,0,96.0,5403.0,2019-10-21,1,0.0
1588866,3864371,0,208.0,5.0,2019-10-01,2,0.0
1588874,4389702,1,188.0,3029.0,2019-10-20,1,2.2780589661895044e-07
1588887,2653435,0,122.0,2392.0,2019-10-21,1,0.0
1588927,674155,0,66.0,242.0,2019-10-16,3,0.0
1588941,5175849,0,32.0,39261.0,2019-10-03,1,0.0
1588954,2236659,0,24.0,82.0,2019-10-12,2,0.0
1588964,3507164,0,74.0,646.0,2019-10-21,1,0.0
1588983,1113055,0,26.0,2506.0,2019-10-21,1,0.0
1589018,5277781,0,7.0,1332.0,2019-10-10,1,0.0
1589037,3420657,0,149.0,2150.0,2019-10-22,1,0.0
1589043,2552068,0,85.0,1388.0,2019-09-26,1,0.0
1589062,919460,0,174.0,3392.0,2019-10-22,1,0.0
1589082,1528070,0,3.0,82.0,2019-10-19,1,0.0
1589091,3225320,0,136.0,16654.0,2019-10-22,1,0.0
1589103,3883896,0,299.0,43.0,2019-10-21,1,0.0
1589105,1808007,0,14.0,22.0,2019-10-15,1,0.0
1589117,1196602,0,137.0,5843.0,2019-10-21,1,0.0
1589119,4335923,0,39.0,628.0,2019-10-01,1,0.0
1589122,2119930,0,76.0,22.0,2019-10-21,1,0.0
1589127,5501734,0,112.0,238.0,2019-10-21,2,0.0
1589144,311125,0,36.0,5177.0,2019-10-18,1,0.0
1589145,1711105,0,31.0,4748.0,2019-10-18,2,0.0
1589148,95806,0,6.0,2118.0,2019-10-18,2,0.0
1589150,3096811,0,10.0,60623.0,2019-10-08,1,0.0
1589167,4482427,0,35.0,1299.0,2019-09-29,1,0.0
1589176,13025,0,120.0,16804.0,2019-10-22,1,0.0
1589181,881833,0,42.0,408.0,2019-10-15,2,0.0
1589202,252045,0,33.0,148.0,2019-10-19,8,0.0
1589204,5177370,0,13.0,7716.0,2019-10-09,1,0.0
1589215,533024,0,251.0,17682.0,2019-10-13,2,0.0
1589220,568331,0,299.0,58958.0,2019-09-26,1,0.0
1589222,5375542,0,51.0,27503.0,2019-10-22,1,0.0
1589227,1261637,0,29.0,7.0,2019-10-22,1,0.0
1589228,2208472,0,31.0,22.0,2019-10-22,1,0.0
1589237,51655,0,148.0,3543.0,2019-09-24,2,0.0
1589238,2225085,0,88.0,25.0,2019-10-22,1,0.0
1589239,2912420,0,42.0,3561.0,2019-10-16,1,0.0
1589265,40536,0,140.0,1190.0,2019-10-19,1,0.0
1589275,1331947,0,11.0,284.0,2019-10-05,1,0.0
1589276,4792704,0,27.0,459.0,2019-10-22,1,0.0
1589301,1347192,0,10.0,16010.0,2019-10-15,3,0.0
1589306,534474,0,54.0,4816.0,2019-10-21,1,0.0
1589314,4941932,0,324.0,218.0,2019-10-22,1,0.0
1589318,2303769,0,283.0,6753.0,2019-10-16,1,0.0
1589334,2451103,0,23.0,71376.0,2019-10-08,1,0.0
1589337,976440,0,214.0,277.0,2019-09-30,2,0.0
1589350,2850352,0,7.0,26025.0,2019-10-21,1,0.0
1589381,997390,0,35.0,1122.0,2019-09-23,1,0.0
1589385,2418261,0,275.0,307.0,2019-10-01,1,0.0
1589399,3233552,0,234.0,162.0,2019-09-28,1,0.0
1589429,2778557,0,192.0,249.0,2019-09-27,1,0.0
1589467,1423569,0,39.0,33.0,2019-10-14,1,0.0
1589473,3381785,0,208.0,7598.0,2019-10-20,1,0.0
1589477,2855585,0,105.0,4049.0,2019-10-21,3,0.0
1589478,262994,0,1.0,1285.0,2019-10-05,1,0.0
1589484,963730,0,51.0,33.0,2019-10-14,2,0.0
1589485,3476330,0,103.0,110.0,2019-10-10,1,0.0
1589486,426814,0,42.0,1404.0,2019-10-02,2,0.0
1589496,1990298,0,32.0,1488.0,2019-09-24,1,0.0
1589501,348972,1,148.0,284.0,2019-10-12,1,2.8655594145089004e-06
1589506,3438323,0,69.0,1313.0,2019-10-21,3,0.0
1589521,3195978,0,22.0,2189.0,2019-10-21,1,0.0
1589522,5310353,0,1.0,4019.0,2019-10-08,1,0.0
1589540,2084817,0,7.0,12885.0,2019-10-20,1,0.0
1589544,4836609,0,30.0,20863.0,2019-10-22,1,0.0
1589547,890200,0,10.0,62.0,2019-10-10,4,0.0
1589549,3662885,0,84.0,284.0,2019-10-15,3,0.0
1589556,839473,0,44.0,199.0,2019-09-24,1,0.0
1589584,88145,0,13.0,110.0,2019-10-22,1,0.0
1589588,4366645,0,1.0,74.0,2019-10-15,1,0.0
1589603,4629713,0,182.0,58.0,2019-10-21,1,0.0
1589666,5155909,0,39.0,2215.0,2019-10-21,1,0.0
1589670,413827,0,6.0,1976.0,2019-10-13,5,0.0
1589688,4174575,0,1.0,1833.0,2019-10-05,1,0.0
1589698,2807024,0,42.0,24777.0,2019-10-06,1,0.0
1589705,3331279,0,112.0,813.0,2019-10-17,1,0.0
1589706,1371288,0,33.0,222.0,2019-10-21,1,0.0
1589721,4149809,0,70.0,25.0,2019-10-17,1,0.0
1589728,5446706,0,241.0,4524.0,2019-09-29,1,0.0
1589739,1938269,0,68.0,33.0,2019-09-24,2,0.0
1589760,1656951,0,70.0,418.0,2019-10-10,1,0.0
1589775,2564252,0,12.0,419.0,2019-10-18,1,0.0
1589776,5166194,0,30.0,2671.0,2019-10-22,1,0.0
1589786,535942,0,14.0,43.0,2019-10-03,2,0.0
1589799,537882,0,83.0,2165.0,2019-10-21,1,0.0
1589805,2338791,0,202.0,1675.0,2019-10-21,1,0.0
1589856,1203382,0,172.0,1190.0,2019-10-20,2,0.0
1589869,2348140,0,133.0,375.0,2019-10-21,1,0.0
1589872,4157893,0,0.0,5158.0,2019-10-21,1,0.0
1589874,2319548,0,190.0,222.0,2019-10-21,1,0.0
1589877,1092406,0,22.0,303.0,2019-09-25,1,0.0
1589888,1064206,0,78.0,796.0,2019-09-24,1,0.0
1589891,5810247,0,1.0,272.0,2019-10-09,1,0.0
1589893,905016,0,17.0,862.0,2019-10-13,2,0.0
1589894,3016690,0,85.0,110.0,2019-10-03,1,0.0
1589896,2644117,0,158.0,4314.0,2019-09-28,1,0.0
1589899,5034367,0,42.0,7802.0,2019-10-21,1,0.0
1589900,2817468,0,135.0,25.0,2019-10-20,1,0.0
1589906,997844,0,130.0,7080.0,2019-09-28,3,0.0
1589908,5556384,0,135.0,50.0,2019-09-27,1,0.0
1589936,2535579,0,101.0,2572.0,2019-10-21,1,0.0
1589937,5781540,0,23.0,57.0,2019-10-21,1,0.0
1589938,3658466,0,51.0,628.0,2019-10-17,1,0.0
1589942,3144452,0,49.0,708.0,2019-10-05,1,0.0
1589959,5801959,0,134.0,110.0,2019-10-22,1,0.0
1589996,5403220,0,3.0,25.0,2019-10-21,1,0.0
1590007,180767,0,39.0,228.0,2019-09-25,13,0.0
1590009,3675850,0,104.0,7941.0,2019-10-21,1,0.0
1590010,925811,0,14.0,8022.0,2019-10-07,1,0.0
1590011,1381684,0,35.0,110.0,2019-10-18,1,0.0
1590019,511013,0,185.0,8731.0,2019-09-27,2,0.0
1590024,3246960,0,52.0,3772.0,2019-10-21,1,0.0
1590042,909110,0,42.0,10492.0,2019-10-21,1,0.0
1590047,3738227,0,76.0,2205.0,2019-10-21,1,0.0
1590063,2323933,0,7.0,6885.0,2019-10-05,1,0.0
1590065,3815598,0,35.0,27191.0,2019-10-22,1,0.0
1590067,4799930,0,122.0,25.0,2019-10-19,1,0.0
1590069,5532782,0,211.0,628.0,2019-10-11,1,0.0
1590070,1861103,0,280.0,17700.0,2019-09-27,1,0.0
1590073,4657911,0,144.0,1364.0,2019-10-15,1,0.0
1590076,4880114,0,31.0,41677.0,2019-09-30,2,0.0
1590122,4381456,0,137.0,399.0,2019-10-22,1,0.0
1590128,2114521,0,31.0,989.0,2019-10-12,1,0.0
1590131,2742185,0,182.0,2566.0,2019-10-22,1,0.0
1590153,1653034,0,104.0,468.0,2019-10-22,2,0.0
1590161,925139,0,20.0,33.0,2019-10-06,3,0.0
1590162,4223623,0,86.0,1558.0,2019-10-22,1,0.0
1590170,5702682,0,69.0,57.0,2019-10-14,1,0.0
1590173,1495664,0,131.0,239.0,2019-10-22,1,0.0
1590182,4493173,0,78.0,1773.0,2019-10-07,1,0.0
1590195,5120325,0,69.0,50371.0,2019-10-22,1,0.0
1590196,5762189,0,120.0,5390.0,2019-10-05,1,0.0
1590218,326926,0,10.0,133.0,2019-10-22,1,0.0
1590219,1216938,0,88.0,3461.0,2019-10-21,1,0.0
1590229,4461371,0,3.0,327.0,2019-10-04,1,0.0
1590232,3093887,0,65.0,742.0,2019-09-25,1,0.0
1590245,839262,0,158.0,43.0,2019-09-25,6,0.0
1590250,4513197,0,249.0,5381.0,2019-10-22,1,0.0
1590256,2330193,0,324.0,11310.0,2019-09-26,3,0.0
1590282,1572308,0,0.0,2617.0,2019-09-26,2,0.0
1590295,5710728,0,33.0,22104.0,2019-10-02,1,0.0
1590301,1073638,0,3.0,110.0,2019-10-21,1,0.0
1590311,1452204,0,120.0,7199.0,2019-09-30,4,0.0
1590330,2522176,0,87.0,3521.0,2019-10-04,1,0.0
1590342,1034067,0,54.0,53.0,2019-09-30,1,0.0
1590348,785311,0,149.0,3406.0,2019-10-20,5,0.0
1590351,3979628,0,169.0,94.0,2019-10-17,1,0.0
1590367,2093068,0,177.0,110.0,2019-10-21,1,0.0
1590370,3530775,0,137.0,35.0,2019-10-22,1,0.0
1590402,224438,0,13.0,452.0,2019-10-21,1,0.0
1590406,5878123,0,218.0,24452.0,2019-10-22,1,0.0
1590413,3208728,0,0.0,249.0,2019-09-25,1,0.0
1590426,939754,0,247.0,272.0,2019-09-22,1,0.0
1590436,2829518,0,8.0,5062.0,2019-10-21,1,0.0
1590451,3424623,0,42.0,1397.0,2019-10-22,1,0.0
1590467,2633601,0,17.0,1118.0,2019-10-04,1,0.0
1590489,1844361,0,169.0,246.0,2019-10-22,1,0.0
1590491,4431096,0,239.0,744.0,2019-10-22,1,0.0
1590504,4988667,0,34.0,796.0,2019-10-22,1,0.0
1590508,152843,0,33.0,43.0,2019-10-16,2,0.0
1590514,1835281,0,24.0,2825.0,2019-09-28,1,0.0
1590535,2320859,0,228.0,4103.0,2019-10-21,1,0.0
1590560,3292300,0,85.0,5219.0,2019-10-21,1,0.0
1590562,352169,0,68.0,1795.0,2019-10-16,1,0.0
1590571,5440617,0,64.0,229.0,2019-10-20,1,0.0
1590582,783888,0,255.0,9642.0,2019-10-03,1,0.0
1590583,3048858,0,83.0,41802.0,2019-10-09,2,0.0
1590594,2173534,0,250.0,7980.0,2019-10-21,1,0.0
1590600,3613188,0,8.0,6226.0,2019-09-28,2,0.0
1590606,1393433,0,137.0,9441.0,2019-10-03,1,0.0
1590615,3933454,0,39.0,2297.0,2019-10-02,1,0.0
1590622,2028680,0,211.0,22089.0,2019-10-22,1,0.0
1590626,5763680,0,213.0,5867.0,2019-09-23,1,0.0
1590637,1314143,0,2.0,4019.0,2019-10-21,1,0.0
1590638,1530401,0,7.0,3112.0,2019-10-10,1,0.0
1590645,1879197,0,170.0,3461.0,2019-10-16,5,0.0
1590647,1656961,0,261.0,3787.0,2019-10-21,1,0.0
1590653,934430,0,52.0,22.0,2019-10-17,3,0.0
1590658,2383688,0,238.0,8140.0,2019-10-22,1,0.0
1590660,3250885,0,7.0,4132.0,2019-10-12,1,0.0
1590671,5108967,0,120.0,5391.0,2019-10-22,1,0.0
1590712,619507,0,85.0,597.0,2019-10-22,1,0.0
1590719,2638630,0,160.0,543.0,2019-10-21,1,0.0
1590735,1600030,0,108.0,5935.0,2019-09-23,1,0.0
1590741,655763,0,63.0,30.0,2019-10-20,4,0.0
1590753,461262,0,47.0,10926.0,2019-10-11,1,0.0
1590783,5738093,0,256.0,49077.0,2019-10-21,1,0.0
1590795,3530607,0,74.0,110.0,2019-10-14,1,0.0
1590796,3863623,0,234.0,5213.0,2019-10-19,1,0.0
1590797,5574068,0,194.0,71389.0,2019-10-17,1,0.0
1590804,5487362,0,144.0,603.0,2019-10-20,1,0.0
1590817,2893645,0,149.0,3608.0,2019-10-07,1,0.0
1590820,5276,0,45.0,39834.0,2019-10-22,1,0.0
1590823,1830397,0,156.0,262.0,2019-10-22,1,0.0
1590830,2604830,0,261.0,468.0,2019-10-22,1,0.0
1590837,174918,0,42.0,11895.0,2019-10-17,3,0.0
1590854,4381819,0,38.0,7405.0,2019-10-21,1,0.0
1590862,2345159,0,7.0,431.0,2019-10-16,1,0.0
1590868,5132205,0,275.0,418.0,2019-10-20,1,0.0
1590871,1669102,0,19.0,5.0,2019-10-14,1,0.0
1590889,995441,0,77.0,1875.0,2019-09-25,4,0.0
1590904,1138586,0,44.0,114.0,2019-10-05,1,0.0
1590908,3473150,0,42.0,13928.0,2019-10-21,1,0.0
1590914,572170,0,88.0,3048.0,2019-10-15,4,0.0
1590922,5801014,0,29.0,47155.0,2019-10-19,1,0.0
1590938,536602,0,85.0,14646.0,2019-10-21,1,0.0
1590955,1516766,0,33.0,249.0,2019-10-22,1,0.0
1590963,4594182,0,17.0,1459.0,2019-10-21,1,0.0
1590964,1446750,0,80.0,81.0,2019-10-06,2,0.0
1590978,4951765,0,35.0,5261.0,2019-10-04,1,0.0
1590980,243095,0,80.0,1534.0,2019-10-03,1,0.0
1591017,4786765,0,33.0,2726.0,2019-10-22,1,0.0
1591030,4315338,0,39.0,3926.0,2019-10-22,1,0.0
1591044,4046807,0,20.0,23943.0,2019-10-18,1,0.0
1591047,2922956,0,80.0,19435.0,2019-10-04,1,0.0
1591052,603737,0,313.0,5069.0,2019-10-21,1,0.0
1591063,1710945,0,60.0,1287.0,2019-10-11,1,0.0
1591070,1183513,0,4.0,835.0,2019-10-06,2,0.0
1591076,1621209,0,84.0,9967.0,2019-10-16,2,0.0
1591079,251967,0,135.0,2151.0,2019-09-29,1,0.0
1591086,242631,0,172.0,63.0,2019-10-20,3,0.0
1591090,1660545,0,73.0,583.0,2019-10-14,1,0.0
1591113,2162084,0,135.0,468.0,2019-10-11,2,0.0
1591115,3376524,0,85.0,1731.0,2019-10-07,2,0.0
1591116,1351990,0,80.0,1251.0,2019-10-06,8,0.0
1591119,3546281,0,86.0,9932.0,2019-10-11,1,0.0
1591143,564955,0,41.0,7962.0,2019-09-27,3,0.0
1591151,1932627,0,75.0,255.0,2019-10-14,2,0.0
1591166,830084,0,36.0,512.0,2019-10-12,2,0.0
1591169,351018,0,85.0,560.0,2019-09-25,1,0.0
1591176,3868969,0,169.0,11936.0,2019-10-15,1,0.0
1591183,2143591,0,222.0,82.0,2019-10-14,1,0.0
